Semester;Alter;Geschlecht;Studiengang;Schulabschluss;Bundesland;Entfernung;Fahrtdauer;HaeufSmartphone;HaeufMobInternet;HaeufNotebook;HaeufDesktopPC;HaeufStatInternet;HaeufTabletPC;HaeufEBookReader;HaeufWhatsApp;HaeufFacebook;HaeufInstagram;HaeufTwitter;HaeufXing;HaeufLinkedIn;HaeufAndere;QuelleLV;QuelleMoodle;QuelleBuecher;QuelleAufsaetze;QuelleGespraeche;QuelleWikipedia;QuelleLehrvideos;QuelleVortraege;QuelleAndere;BewertVortraege;BewertFolien;BewertGruppenarb;BewertBegleitmat;BewertBibliothek;BewertLernwelt;OVS_Sal1;OVS_Reac1;OVS_Mon1;OVS_Sal2;OVS_Reac2;OVS_Mon2;OVS_Sal3;OVS_Reac3;OVS_Mon3;OVS_Sal4;OVS_Reac4;OVS_Mon4;N_Manip1;N_Angeb1;N_Einzig1;N_Angeb2;N_Einzig2;N_Ueberh1;N_Manip2;N_Anspr1;N_Ueberh2;N_Einzig3;N_Anspr2;N_Anspr3;N_Aut1;N_Aut2;N_Aut3;N_Anspr4;N_Ueberh3;IKU1;IKU2;EKU1;EKU2
WiSe19;23;2;1;3;Bayern;5;30;2;2;5;1;5;5;1;4;1;2;1;2;1;1;5;5;3;2;4;3;4;2;1;2;1;2;1;2;1;3;4;3;3;5;3;1;3;4;3;4;3;2;2;1;2;2;1;3;2;2;2;2;3;2;2;2;3;3;4;4;2;3
WiSe19;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
WiSe19;19;2;1;1;Baden-Wuerttemberg;45;90;3;5;4;1;5;1;1;4;1;1;2;1;1;2;5;5;3;2;4;1;4;2;1;1;2;2;2;1;3;2;2;3;2;2;3;1;1;2;2;1;2;1;1;2;1;3;2;1;3;2;3;2;4;2;2;2;3;3;4;4;2;2
WiSe19;21;1;3;3;Baden-Wuerttemberg;11;35;4;4;5;5;5;1;1;5;1;4;1;1;1;2;3;3;2;3;3;4;4;3;2;3;1;3;2;2;1;3;4;4;3;4;4;2;3;3;3;3;4;5;2;2;1;4;3;3;2;4;2;3;2;4;4;3;4;5;4;2;1;4
WiSe19;23;2;4;3;Baden-Wuerttemberg;13;30;2;3;5;1;4;1;1;4;1;1;1;1;1;1;4;5;2;2;4;2;3;3;2;3;3;4;2;3;5;2;2;3;2;2;3;2;2;3;2;1;2;3;3;1;1;2;3;3;4;3;4;2;3;3;4;4;2;4;5;5;1;2
WiSe19;23;1;4;1;Baden-Wuerttemberg;35;45;3;3;5;1;3;1;1;3;2;2;1;1;1;1;4;4;2;2;3;1;2;2;1;2;1;2;1;2;1;3;2;3;2;2;2;2;2;2;3;2;2;4;2;3;1;2;2;4;2;2;2;4;2;4;3;3;3;3;5;4;2;4
WiSe19;22;1;3;1;Baden-Wuerttemberg;10;30;5;5;3;3;3;4;1;5;1;2;1;1;1;1;4;5;2;2;4;3;4;2;2;4;3;2;3;2;2;3;4;2;2;5;3;2;2;3;2;2;3;4;2;1;2;1;1;4;1;5;5;2;1;5;5;2;5;5;2;5;4;5
WiSe19;24;1;4;2;Baden-Wuerttemberg;6;15;2;2;5;1;4;5;1;5;2;1;1;1;1;3;5;5;4;4;3;2;3;4;3;1;2;2;2;1;1;4;3;3;2;4;3;2;2;3;2;2;3;3;2;3;2;4;4;3;3;3;3;4;3;4;4;4;3;5;5;4;1;1
WiSe19;21;1;4;3;Baden-Wuerttemberg;25;45;2;2;5;2;5;1;1;4;1;1;1;1;1;2;5;5;2;2;4;3;2;2;1;2;2;3;3;2;2;4;4;3;2;4;3;1;2;1;2;1;1;2;1;4;2;1;3;2;5;1;2;1;4;3;3;3;5;2;5;5;2;5
WiSe19;21;2;2;1;Baden-Wuerttemberg;8;10;5;5;4;2;5;1;1;3;1;2;1;1;1;1;4;5;2;3;4;2;3;4;1;2;2;2;2;3;4;3;4;3;4;4;3;1;1;3;1;2;2;2;1;2;-99;2;4;4;3;1;3;3;4;4;4;3;4;4;4;4;3;2
WiSe19;20;1;2;1;Baden-Wuerttemberg;13;20;3;4;5;3;5;5;1;3;1;1;1;1;1;2;4;4;2;2;3;1;2;1;2;2;2;2;2;2;2;3;4;4;4;4;3;2;3;4;2;3;3;5;2;2;3;2;2;5;2;1;2;3;2;4;3;3;2;3;4;4;1;3
WiSe19;25;2;3;3;Baden-Wuerttemberg;30;40;4;4;3;1;4;3;1;2;1;1;1;1;1;1;4;5;5;3;5;1;5;5;1;4;2;3;3;2;5;3;5;3;3;4;3;1;1;1;1;3;2;3;3;4;4;5;3;4;5;2;2;4;4;2;3;5;5;5;5;5;1;2
WiSe19;21;2;2;1;Baden-Wuerttemberg;9;6;3;4;5;1;5;2;1;2;1;1;1;1;1;3;4;4;2;2;3;1;3;2;1;2;1;2;2;3;2;4;3;2;2;3;2;1;2;3;3;3;2;3;3;4;2;2;3;3;2;3;3;4;4;4;3;3;3;4;4;4;2;3
WiSe19;25;1;4;2;Baden-Wuerttemberg;7;30;5;5;5;2;5;1;1;5;1;3;1;1;1;2;3;5;1;1;2;2;4;3;1;1;2;2;2;2;2;5;3;2;4;4;3;2;2;1;3;1;1;5;5;5;2;5;5;5;5;1;5;3;5;2;5;5;5;5;5;5;1;3
WiSe19;18;2;1;1;Baden-Wuerttemberg;20;30;3;3;5;1;5;5;1;2;1;1;1;1;1;1;5;5;3;1;4;1;1;1;1;2;1;3;1;1;3;2;2;2;2;3;1;1;3;4;1;2;2;4;2;1;4;3;2;4;4;2;2;4;5;4;5;2;5;5;5;5;2;1
WiSe19;18;1;3;3;Baden-Wuerttemberg;30;30;5;2;1;1;5;5;1;5;1;1;1;1;1;1;5;5;2;1;4;2;4;1;1;2;1;1;1;1;2;4;4;3;3;5;4;2;2;4;4;3;4;2;4;2;3;4;2;4;3;2;2;3;2;3;3;3;3;5;4;5;2;2
WiSe19;19;1;4;1;Baden-Wuerttemberg;20;60;4;5;5;3;4;1;1;3;1;1;1;1;1;1;4;5;2;1;4;1;5;5;1;2;1;2;1;2;4;4;3;1;2;1;2;1;1;3;4;1;2;2;3;4;1;2;3;5;3;4;4;2;3;1;2;3;5;5;4;5;1;2
WiSe19;20;2;1;1;Baden-Wuerttemberg;32;60;2;2;4;1;5;1;1;3;1;1;1;1;1;1;3;5;3;1;2;2;2;2;1;2;2;2;2;3;1;3;3;2;4;5;2;1;1;1;3;3;2;1;2;1;2;4;2;4;1;1;4;1;1;1;1;4;4;1;3;5;2;3
WiSe19;20;2;4;3;Baden-Wuerttemberg;20;50;3;3;1;5;4;1;1;5;1;2;1;1;4;2;5;4;2;1;2;2;3;2;2;2;2;2;2;2;3;2;3;4;2;2;3;1;2;2;2;2;3;2;3;2;1;2;1;2;4;1;5;5;3;4;3;4;5;4;4;4;1;2
WiSe19;20;2;3;1;Bayern;1;5;3;1;5;1;2;1;2;5;1;1;1;1;1;1;5;5;2;2;3;2;4;1;2;2;1;1;3;1;4;5;5;3;4;5;5;2;5;4;5;3;4;5;4;2;3;3;2;5;5;2;3;5;4;5;5;4;3;5;4;5;1;1
WiSe19;18;2;2;1;Baden-Wuerttemberg;50;90;2;2;5;5;5;1;1;5;1;1;1;1;1;1;4;5;2;1;5;2;1;1;1;3;3;4;1;2;5;4;3;2;2;3;2;1;2;3;2;2;1;2;3;1;2;2;2;3;5;3;2;4;1;4;5;4;3;5;4;4;2;1
WiSe19;22;1;2;3;Baden-Wuerttemberg;1;4;2;2;5;2;4;1;1;3;2;1;1;1;1;1;2;5;2;2;1;2;2;2;4;3;1;3;2;2;3;1;3;1;1;1;1;1;1;3;1;1;3;4;3;1;1;2;5;4;5;3;2;3;3;3;3;5;5;4;5;5;1;3
WiSe19;-99;1;4;1;Baden-Wuerttemberg;60;90;4;5;3;2;4;2;1;1;1;1;1;1;1;2;3;5;5;3;1;1;2;3;3;2;3;4;2;3;3;3;1;1;-99;3;2;1;1;1;1;1;1;2;2;1;2;1;1;1;1;1;1;2;2;2;2;2;1;3;4;4;2;1
WiSe19;20;1;4;3;Baden-Wuerttemberg;30;90;4;4;2;1;3;4;1;5;2;2;2;1;1;1;4;4;3;2;3;1;4;3;2;2;2;1;2;3;4;2;2;2;2;3;3;1;1;3;3;2;3;1;1;1;1;1;1;3;3;1;2;2;2;2;2;2;2;4;4;4;2;2
WiSe19;-99;2;2;3;Baden-Wuerttemberg;0;1;4;4;5;1;2;1;1;5;1;4;1;1;1;1;5;5;3;1;3;2;1;1;1;2;2;3;3;1;3;2;1;2;4;2;2;1;2;1;2;2;2;4;3;1;2;2;2;4;4;4;2;1;1;3;3;3;3;1;5;5;3;1
WiSe19;22;2;2;3;Baden-Wuerttemberg;14;30;4;4;4;2;5;1;1;3;1;2;1;1;1;1;3;-99;2;1;3;1;3;1;1;2;2;3;2;2;1;3;2;1;1;3;3;1;1;3;2;1;2;1;3;2;1;1;1;2;2;1;2;2;2;1;1;2;2;2;3;4;2;3
WiSe19;19;2;2;1;Baden-Wuerttemberg;72;120;2;2;5;1;5;4;2;5;1;3;1;1;1;2;5;5;3;3;4;1;2;2;3;2;3;3;1;3;4;3;4;2;3;5;2;2;2;3;2;2;2;2;3;3;4;2;3;2;2;2;3;2;4;2;3;3;4;1;2;4;4;3
WiSe19;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
WiSe19;24;1;4;1;-99;20;65;4;4;4;4;4;1;1;4;1;1;1;1;1;1;5;5;3;3;4;3;3;3;2;2;-99;5;2;2;2;4;2;3;4;4;2;1;1;2;4;1;2;3;1;4;1;1;1;4;3;1;1;1;1;3;2;1;4;3;1;1;4;2
WiSe19;19;2;1;1;Bayern;4;15;4;3;4;1;4;5;1;3;2;1;1;1;1;1;5;5;2;2;3;2;2;1;1;2;2;2;2;2;1;3;4;2;2;4;4;2;2;3;3;3;2;4;3;2;2;2;3;3;2;3;2;3;4;4;4;4;2;5;4;4;2;2
WiSe19;21;1;4;3;Baden-Wuerttemberg;20;45;3;3;5;3;3;1;1;5;1;1;1;1;1;1;4;5;2;1;4;2;4;2;2;2;2;2;1;2;3;4;4;4;4;5;5;2;3;5;4;3;3;3;3;2;2;2;5;3;3;2;4;3;4;4;4;5;5;4;4;5;2;3
WiSe19;24;1;4;3;Baden-Wuerttemberg;23;35;2;1;5;2;2;1;1;2;1;1;1;1;1;2;5;3;3;3;2;-99;4;2;3;2;2;2;2;2;3;5;5;3;4;2;4;1;2;2;3;3;3;3;3;1;2;5;4;4;2;4;2;2;5;4;4;4;5;5;4;5;2;4
WiSe19;22;2;2;1;Baden-Wuerttemberg;20;30;5;5;5;2;5;1;1;4;1;1;1;1;1;1;3;5;3;1;3;-99;2;1;1;2;2;2;1;2;4;2;4;3;3;4;3;1;4;2;1;4;4;4;4;1;1;2;1;3;1;2;2;3;2;1;2;3;3;3;4;4;2;3
WiSe19;19;1;4;1;Baden-Wuerttemberg;20;35;5;5;5;5;5;1;1;5;1;1;1;1;1;1;1;5;1;3;4;4;3;1;5;2;2;2;1;1;3;4;4;3;3;4;3;2;2;2;2;2;3;2;2;2;3;1;2;2;2;3;2;2;4;2;2;3;4;3;4;4;2;2
WiSe19;19;1;4;1;Baden-Wuerttemberg;20;35;5;5;5;5;5;1;1;5;1;1;1;1;1;1;3;4;1;2;4;3;3;2;3;2;2;2;2;2;3;4;4;3;2;3;3;2;2;2;3;1;3;2;2;3;3;2;2;3;3;3;2;1;2;2;1;3;4;3;4;5;2;2
WiSe19;19;2;2;3;Baden-Wuerttemberg;20;40;5;3;5;2;3;5;1;5;2;3;1;1;1;1;5;5;2;2;4;3;4;2;-99;2;1;3;2;1;3;2;3;3;3;2;2;2;2;1;3;1;3;3;3;3;3;1;2;2;1;1;2;4;3;2;1;3;3;2;3;4;2;2
WiSe19;21;1;4;1;Baden-Wuerttemberg;25;65;3;5;5;1;4;1;1;5;4;1;1;1;1;1;3;4;2;2;2;1;5;5;4;2;4;3;4;5;5;4;3;3;1;4;2;3;3;5;3;3;3;5;2;1;3;2;1;2;3;4;3;3;5;3;3;5;3;3;3;3;3;3
WiSe19;22;1;4;3;Baden-Wuerttemberg;20;30;4;4;5;1;4;1;1;4;1;1;1;1;1;3;4;4;2;4;3;2;1;1;3;2;1;2;2;1;2;3;4;3;2;2;3;1;2;2;3;3;3;2;2;2;2;2;2;4;1;3;3;2;3;2;2;3;3;2;4;4;2;2
WiSe19;22;2;2;1;Baden-Wuerttemberg;25;60;3;1;5;1;5;1;1;3;1;1;1;1;1;1;5;4;3;1;3;2;3;1;1;2;2;2;2;2;3;3;3;2;2;4;2;2;2;4;4;2;2;1;1;1;2;2;1;2;1;2;2;2;2;1;1;2;1;3;3;3;2;2
WiSe19;26;2;3;3;Baden-Wuerttemberg;61;120;5;4;5;1;1;1;1;5;1;3;1;1;1;1;4;5;3;3;4;2;5;4;1;3;2;2;3;3;1;2;3;2;3;3;2;2;2;4;4;2;3;3;2;1;2;2;2;2;1;1;2;1;1;1;1;2;2;2;4;4;1;2
WiSe19;21;1;1;1;Baden-Wuerttemberg;8;20;4;3;3;1;4;5;1;5;1;3;1;1;1;1;4;4;2;1;4;1;3;3;1;2;3;2;2;5;5;3;2;4;3;2;3;4;3;3;4;3;4;2;4;2;3;3;4;2;3;4;4;3;4;3;3;4;3;3;4;4;2;3
WiSe19;19;2;2;1;Baden-Wuerttemberg;15;45;3;3;5;1;5;5;1;5;1;2;1;1;1;1;5;5;3;3;2;2;2;2;1;1;2;2;1;2;1;2;3;2;1;3;4;2;1;2;2;1;1;4;2;2;2;1;1;3;4;1;3;2;5;3;3;3;2;5;4;5;3;2
WiSe19;22;2;2;2;Bayern;1;5;4;5;5;1;4;1;1;5;1;1;1;1;1;1;5;5;4;2;4;4;3;1;3;2;1;3;2;1;3;4;3;2;1;4;3;1;3;2;3;2;1;4;2;1;2;4;1;4;1;3;5;1;1;5;4;5;3;4;5;5;1;3
WiSe19;23;1;2;3;Baden-Wuerttemberg;30;70;2;2;5;1;5;-99;-99;5;1;1;1;1;1;1;-99;5;1;1;3;3;3;3;4;3;2;2;2;1;2;3;3;2;3;3;3;1;3;2;2;3;2;4;2;4;1;1;3;2;2;3;4;2;3;5;3;3;5;5;4;5;1;3
WiSe19;22;2;2;1;Baden-Wuerttemberg;9;50;3;2;5;1;5;5;1;2;1;1;1;2;1;1;3;4;1;1;5;2;3;1;1;2;1;2;2;2;3;3;3;2;1;3;1;1;1;2;1;1;1;3;1;1;2;1;1;3;1;1;1;3;2;1;1;4;2;4;5;5;2;4
WiSe19;20;1;2;3;Baden-Wuerttemberg;32;75;2;2;5;3;4;1;1;2;1;1;1;1;1;1;4;4;1;4;2;2;4;3;3;2;1;3;2;2;3;2;2;2;2;1;2;1;1;1;2;1;2;3;2;1;2;1;2;4;1;3;2;1;3;4;2;2;3;4;3;5;2;1
WiSe19;25;2;2;4;-99;7;40;2;3;5;5;5;5;5;3;2;1;1;1;1;3;5;5;5;2;2;2;4;4;3;2;2;4;2;2;4;3;3;5;3;3;4;1;3;3;3;3;3;2;2;1;2;1;1;3;1;4;5;4;1;1;3;1;1;3;5;3;1;3
WiSe19;23;1;2;1;Baden-Wuerttemberg;2;10;3;3;5;2;5;1;1;1;1;1;1;1;1;1;5;3;1;1;4;2;3;2;1;2;2;1;2;3;2;3;4;2;2;4;3;2;3;4;3;3;2;2;1;1;1;2;2;3;2;1;1;1;1;1;1;1;2;1;3;3;2;2
WiSe19;19;2;1;1;Hessen;0;3;3;5;1;4;5;5;1;5;1;1;1;1;1;1;5;3;1;1;5;2;4;1;-99;2;2;1;3;2;1;4;5;2;4;5;3;1;2;4;3;3;4;4;2;3;2;3;2;2;2;4;4;1;4;2;1;4;3;4;5;5;2;1
WiSe19;20;2;1;1;Baden-Wuerttemberg;63;60;4;5;1;5;5;1;1;4;1;1;1;1;1;1;4;5;1;1;4;1;4;3;1;2;2;2;2;1;2;3;3;2;2;3;2;1;1;2;1;1;1;3;1;1;1;1;1;2;1;1;2;1;1;1;1;3;2;1;4;5;1;3
WiSe19;20;2;1;1;Schleswig-Holstein;4;15;4;5;4;1;4;4;1;3;1;1;1;1;1;2;5;3;2;2;3;1;3;2;2;2;1;2;1;2;4;3;2;4;2;2;4;1;2;2;2;1;3;4;1;4;1;2;2;2;2;1;2;1;2;1;2;2;2;2;5;3;1;4
WiSe19;27;2;2;3;Baden-Wuerttemberg;5;20;2;3;5;4;5;1;2;5;1;2;1;1;1;1;5;5;4;3;3;4;3;1;3;2;2;3;3;3;3;2;2;2;2;3;2;1;2;1;2;1;2;1;3;1;2;3;3;3;4;2;2;3;5;5;5;5;5;5;5;5;1;3
WiSe19;19;1;2;1;Baden-Wuerttemberg;40;90;5;5;4;2;2;1;1;4;1;1;1;1;1;1;4;5;3;3;3;3;3;2;2;3;4;3;3;2;2;4;5;4;3;4;4;3;4;4;3;3;3;4;3;4;2;2;5;4;3;3;4;3;5;3;3;5;4;3;4;4;2;2
WiSe19;21;2;1;3;Baden-Wuerttemberg;3;5;2;3;5;1;3;4;1;3;2;2;1;1;1;1;5;5;3;2;4;2;2;4;2;2;4;2;4;1;1;3;4;3;2;3;2;1;2;4;3;2;1;2;3;2;2;2;2;4;3;2;3;3;5;3;2;3;3;4;4;5;2;2
WiSe19;23;2;2;1;Baden-Wuerttemberg;1;15;5;5;5;1;5;5;1;4;1;1;1;1;1;1;5;5;1;1;2;2;3;1;1;1;1;2;1;2;3;2;4;4;2;5;4;1;3;5;2;3;3;3;1;-99;1;2;1;4;1;4;2;1;1;1;1;3;1;3;5;5;1;1
WiSe19;19;2;2;1;Baden-Wuerttemberg;120;20;5;5;5;1;3;4;1;5;2;5;1;1;1;4;2;3;3;2;3;3;3;3;3;2;1;2;2;2;3;2;4;4;3;4;3;2;3;4;2;3;3;1;1;3;2;1;2;3;1;1;1;1;4;3;3;3;5;4;4;5;3;2
WiSe19;20;2;2;1;Baden-Wuerttemberg;21;35;4;3;5;1;5;1;1;5;1;2;1;1;1;1;3;5;1;2;3;1;3;1;3;2;2;2;2;2;4;4;4;4;4;5;3;3;3;4;4;3;3;3;2;3;2;2;2;3;3;4;4;3;4;2;3;4;-99;3;4;4;2;2
WiSe19;22;1;1;1;Baden-Wuerttemberg;1;8;2;3;1;5;4;3;1;4;1;3;1;1;1;4;4;3;2;2;2;2;5;4;3;4;4;4;3;3;4;4;4;3;2;5;5;3;3;2;2;4;3;4;3;5;4;2;3;4;3;3;4;2;3;3;3;3;4;4;2;3;4;4
WiSe19;30;2;1;4;Baden-Wuerttemberg;30;50;2;2;2;-99;-99;-99;-99;4;-99;-99;-99;-99;-99;-99;5;5;5;-99;-99;-99;-99;-99;5;4;4;4;4;4;4;4;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
WiSe19;25;2;1;1;Baden-Wuerttemberg;45;60;5;2;5;2;5;1;1;5;1;1;1;1;1;2;5;5;3;3;4;3;3;3;1;2;1;3;1;1;1;4;2;2;2;2;4;1;1;1;3;2;3;1;1;1;3;1;2;1;3;2;1;2;1;1;2;4;3;2;4;5;1;2
WiSe19;21;1;2;1;Baden-Wuerttemberg;13;30;2;2;5;2;4;1;1;4;1;1;1;1;1;1;4;4;2;1;4;1;2;1;1;4;2;3;3;2;3;3;3;2;2;3;2;1;1;1;1;2;1;3;1;1;1;2;1;3;2;4;2;2;1;2;2;4;4;3;4;5;3;3
WiSe19;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
WiSe19;29;1;2;1;Baden-Wuerttemberg;37;50;5;5;5;1;5;1;1;4;2;5;2;1;1;3;3;5;2;2;4;3;5;4;2;3;1;1;1;4;1;4;5;4;4;5;5;3;2;3;4;1;1;2;2;5;2;1;3;3;1;3;5;1;2;4;2;3;3;3;4;4;3;3
WiSe19;32;1;1;1;Bayern;3;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
WiSe19;21;2;1;1;-99;1;7;3;2;5;1;5;2;1;4;1;1;1;1;1;2;2;5;2;2;3;1;3;2;3;3;2;2;1;3;2;5;5;3;4;5;3;3;4;3;4;4;3;3;5;1;3;4;3;2;3;2;3;3;2;2;3;4;-99;3;2;4;3;3
WiSe19;21;1;1;1;-99;1;8;3;2;5;1;5;4;1;5;1;1;1;1;1;2;2;5;2;2;3;1;3;2;3;3;3;2;1;4;1;4;5;3;4;5;3;1;5;2;-99;5;2;5;4;1;4;3;4;4;3;3;3;5;2;3;4;4;2;3;2;4;2;3
WiSe19;22;1;2;3;Baden-Wuerttemberg;35;40;2;2;5;3;-99;1;1;2;1;1;1;1;1;3;5;5;3;1;2;1;3;2;4;1;3;2;3;2;2;3;2;2;3;1;2;1;2;3;2;2;2;2;1;1;2;2;1;2;1;3;2;1;2;1;1;2;2;2;4;5;2;1
WiSe19;26;1;2;2;Baden-Wuerttemberg;25;-99;4;3;4;1;4;1;1;3;1;2;1;1;1;2;4;3;1;2;3;4;4;4;3;2;2;2;2;3;3;4;3;3;2;3;3;1;2;2;2;2;3;4;2;4;2;2;4;3;3;4;4;3;4;4;3;4;4;3;4;4;2;2
WiSe20;23;1;4;3;Baden-Wuerttemberg;36;28;5;4;1;5;4;5;1;5;1;1;1;1;1;3;5;5;5;1;5;1;5;1;1;1;1;1;1;3;3;4;4;4;3;4;4;3;3;3;3;3;3;1;3;1;1;1;1;3;1;3;3;1;3;1;1;3;3;1;3;3;3;3
WiSe20;21;2;3;3;Baden-Wuerttemberg;57;60;1;1;5;4;5;3;1;2;1;2;1;1;1;1;3;2;1;2;1;-99;3;1;1;2;2;3;3;3;3;4;5;4;4;5;3;2;3;2;3;3;3;2;2;1;2;1;2;2;3;2;1;3;1;2;2;2;3;2;5;5;2;2
WiSe20;23;2;3;1;Bayern;5;20;5;5;5;1;1;5;1;5;1;3;1;1;1;4;5;5;3;2;3;3;2;1;1;2;2;3;2;2;2;3;4;4;3;5;3;2;3;4;2;4;3;4;3;3;3;4;4;4;4;5;5;4;5;3;3;4;3;2;3;5;2;2
WiSe20;23;1;4;3;Baden-Wuerttemberg;8;23;1;2;5;1;5;2;1;4;1;1;1;1;2;4;5;4;3;1;2;2;3;2;2;2;2;3;2;3;2;5;3;4;3;4;4;3;2;3;4;1;3;4;2;3;3;4;5;3;1;4;4;3;4;3;2;5;3;4;5;5;2;2
WiSe20;27;1;4;1;Baden-Wuerttemberg;39;60;3;3;5;1;4;1;1;3;1;1;1;1;1;1;4;4;2;1;2;1;3;1;1;3;3;4;2;3;2;4;5;2;5;5;2;1;5;4;4;3;1;4;1;1;3;1;1;3;1;1;1;1;1;1;2;-99;2;3;3;4;3;1
WiSe20;33;1;4;2;Baden-Wuerttemberg;50;60;3;3;3;5;5;1;1;5;1;1;1;1;1;5;5;5;1;1;3;3;3;2;5;3;3;3;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;2;3;3;2;2;3;3;4;3;3;3;3;4;3;3;4;4;3;4;2;4
WiSe20;27;1;4;1;Baden-Wuerttemberg;40;60;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
WiSe20;19;1;3;-99;Baden-Wuerttemberg;180;150;5;5;5;2;5;1;1;5;2;3;1;1;1;1;4;5;3;2;4;2;2;1;1;2;2;1;2;2;2;2;4;2;2;4;3;1;2;4;1;2;4;1;1;3;1;3;3;4;2;4;4;2;2;4;4;3;3;4;5;5;2;3
WiSe20;24;2;2;3;Baden-Wuerttemberg;14;40;2;3;5;2;5;1;1;4;1;1;1;1;1;3;5;5;3;2;3;1;4;3;1;2;2;4;3;2;-99;3;3;2;2;3;2;1;3;2;2;1;1;2;4;2;2;2;3;3;1;1;1;1;2;1;1;3;4;4;4;5;2;4
WiSe20;25;1;3;2;Baden-Wuerttemberg;10;30;2;2;3;5;5;2;1;5;1;1;1;1;1;1;5;3;4;1;3;1;3;1;3;2;2;2;2;1;3;5;5;4;3;5;3;1;5;4;1;3;1;2;3;4;4;5;3;2;5;3;2;2;3;1;2;4;1;2;4;5;2;2
WiSe20;20;2;3;1;Baden-Wuerttemberg;11;17;2;3;5;1;5;5;1;5;1;2;1;1;1;1;3;5;3;2;4;1;3;3;2;2;1;2;1;1;3;4;5;3;3;4;4;2;2;4;3;2;1;4;2;3;2;3;2;3;1;3;3;3;1;3;2;4;4;2;5;2;2;2
WiSe20;21;2;3;2;Baden-Wuerttemberg;11;25;5;2;5;1;5;5;1;5;1;2;1;1;1;1;5;4;4;2;4;1;3;2;2;2;2;1;2;2;2;4;3;4;3;5;4;1;3;5;3;2;3;2;3;2;2;3;3;3;2;4;3;2;3;3;3;4;5;3;4;4;2;3
WiSe20;19;2;4;1;Baden-Wuerttemberg;20;20;3;2;5;1;5;5;1;5;1;2;1;1;1;3;5;5;4;1;4;1;2;1;1;3;2;2;2;2;2;4;4;4;2;4;4;-99;2;2;4;4;3;1;3;1;2;2;2;2;3;2;4;4;3;2;1;4;4;2;4;4;2;4
WiSe20;19;2;3;1;Baden-Wuerttemberg;4;15;3;5;4;5;5;1;2;5;1;3;1;1;1;4;3;5;5;4;4;2;5;4;-99;3;1;1;1;1;1;4;5;3;4;4;4;1;1;4;2;2;3;4;1;2;1;1;3;3;3;1;3;1;4;2;1;4;5;3;4;4;2;5
WiSe20;21;2;3;3;Baden-Wuerttemberg;20;30;5;5;1;5;5;4;1;5;1;3;1;3;1;2;5;5;5;3;5;2;4;1;3;1;2;1;3;2;2;3;2;1;2;2;2;1;1;1;2;1;1;3;4;1;2;3;5;5;4;3;4;5;3;5;5;5;2;5;4;5;2;3
WiSe20;20;2;3;1;Baden-Wuerttemberg;50;45;4;3;5;1;5;1;1;4;1;3;1;1;1;1;5;5;4;3;4;2;4;1;1;2;1;1;2;2;2;5;5;3;4;5;3;3;3;5;4;3;3;1;1;1;2;1;2;3;3;2;3;1;4;4;2;3;4;4;4;5;3;3
WiSe20;21;1;4;3;Baden-Wuerttemberg;35;60;2;3;5;1;5;4;1;3;1;1;1;1;1;3;5;5;3;1;3;2;3;1;2;2;2;2;2;1;-99;3;3;2;4;4;4;1;2;3;3;2;3;4;3;5;3;3;5;4;3;3;4;3;5;5;4;5;5;4;3;5;3;2
